"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"1435","East Baton Rouge Parish, LA","22033",138311,118267,"2021/07",40,"07","2021","East Baton Rouge Parish","Louisiana",280885,874,47277
"1436","East Baton Rouge Parish, LA","22033",158148,131775,"2021/08",38,"08","2021","East Baton Rouge Parish","Louisiana",280885,1021,58416
"1437","East Baton Rouge Parish, LA","22033",165005,143414,"2021/09",46,"09","2021","East Baton Rouge Parish","Louisiana",280885,1127,62572
"1438","East Baton Rouge Parish, LA","22033",171929,150835,"2021/10",31,"10","2021","East Baton Rouge Parish","Louisiana",280885,1162,63842
"1439","East Baton Rouge Parish, LA","22033",176201,154622,"2021/11",29,"11","2021","East Baton Rouge Parish","Louisiana",280885,1170,64608
"1440","East Baton Rouge Parish, LA","22033",181598,158724,"2021/12",28,"12","2021","East Baton Rouge Parish","Louisiana",280885,1180,70112
"1441","El Paso County, TX","48141",0,0,"2018/01",28,"01","2018","El Paso County","Texas",507982,0,0
"1442","El Paso County, TX","48141",0,0,"2018/02",26,"02","2018","El Paso County","Texas",507982,0,0
"1443","El Paso County, TX","48141",0,0,"2018/03",30,"03","2018","El Paso County","Texas",507982,0,0
"1444","El Paso County, TX","48141",0,0,"2018/04",24,"04","2018","El Paso County","Texas",507982,0,0
"1445","El Paso County, TX","48141",0,0,"2018/05",24,"05","2018","El Paso County","Texas",507982,0,0
"1446","El Paso County, TX","48141",0,0,"2018/06",29,"06","2018","El Paso County","Texas",507982,0,0
"1447","El Paso County, TX","48141",0,0,"2018/07",27,"07","2018","El Paso County","Texas",507982,0,0
"1448","El Paso County, TX","48141",0,0,"2018/08",22,"08","2018","El Paso County","Texas",507982,0,0
"1449","El Paso County, TX","48141",0,0,"2018/09",24,"09","2018","El Paso County","Texas",507982,0,0
"1450","El Paso County, TX","48141",0,0,"2018/10",21,"10","2018","El Paso County","Texas",507982,0,0
"1451","El Paso County, TX","48141",0,0,"2018/11",31,"11","2018","El Paso County","Texas",507982,0,0
"1452","El Paso County, TX","48141",0,0,"2018/12",30,"12","2018","El Paso County","Texas",507982,0,0
"1453","El Paso County, TX","48141",0,0,"2019/01",28,"01","2019","El Paso County","Texas",509644,0,0
"1454","El Paso County, TX","48141",0,0,"2019/02",34,"02","2019","El Paso County","Texas",509644,0,0
"1455","El Paso County, TX","48141",0,0,"2019/03",35,"03","2019","El Paso County","Texas",509644,0,0
"1456","El Paso County, TX","48141",0,0,"2019/04",36,"04","2019","El Paso County","Texas",509644,0,0
"1457","El Paso County, TX","48141",0,0,"2019/05",23,"05","2019","El Paso County","Texas",509644,0,0
"1458","El Paso County, TX","48141",0,0,"2019/06",20,"06","2019","El Paso County","Texas",509644,0,0
"1459","El Paso County, TX","48141",0,0,"2019/07",33,"07","2019","El Paso County","Texas",509644,0,0
"1460","El Paso County, TX","48141",0,0,"2019/08",31,"08","2019","El Paso County","Texas",509644,0,0
"1461","El Paso County, TX","48141",0,0,"2019/09",30,"09","2019","El Paso County","Texas",509644,0,0
"1462","El Paso County, TX","48141",0,0,"2019/10",23,"10","2019","El Paso County","Texas",509644,0,0
"1463","El Paso County, TX","48141",0,0,"2019/11",23,"11","2019","El Paso County","Texas",509644,0,0
"1464","El Paso County, TX","48141",0,0,"2019/12",31,"12","2019","El Paso County","Texas",509644,0,0
"1465","El Paso County, TX","48141",0,0,"2020/01",23,"01","2020","El Paso County","Texas",525643,0,0
"1466","El Paso County, TX","48141",0,0,"2020/02",28,"02","2020","El Paso County","Texas",525643,0,0
"1467","El Paso County, TX","48141",0,0,"2020/03",35,"03","2020","El Paso County","Texas",525643,0,50
"1468","El Paso County, TX","48141",0,0,"2020/04",37,"04","2020","El Paso County","Texas",525643,21,924
"1469","El Paso County, TX","48141",0,0,"2020/05",39,"05","2020","El Paso County","Texas",525643,78,2764
"1470","El Paso County, TX","48141",0,0,"2020/06",26,"06","2020","El Paso County","Texas",525643,130,5928
"1471","El Paso County, TX","48141",0,0,"2020/07",46,"07","2020","El Paso County","Texas",525643,266,14276
"1472","El Paso County, TX","48141",0,0,"2020/08",26,"08","2020","El Paso County","Texas",525643,428,20460
"1473","El Paso County, TX","48141",0,0,"2020/09",23,"09","2020","El Paso County","Texas",525643,526,24446
"1474","El Paso County, TX","48141",0,0,"2020/10",34,"10","2020","El Paso County","Texas",525643,633,48885
"1475","El Paso County, TX","48141",0,0,"2020/11",40,"11","2020","El Paso County","Texas",525643,1078,86172
"1476","El Paso County, TX","48141",0,0,"2020/12",29,"12","2020","El Paso County","Texas",525643,1666,98540
"1477","El Paso County, TX","48141",0,0,"2021/01",43,"01","2021","El Paso County","Texas",527408,2116,113637
"1478","El Paso County, TX","48141",0,0,"2021/02",32,"02","2021","El Paso County","Texas",527408,2351,123690
"1479","El Paso County, TX","48141",0,0,"2021/03",39,"03","2021","El Paso County","Texas",527408,2544,129495
"1480","El Paso County, TX","48141",0,0,"2021/04",30,"04","2021","El Paso County","Texas",527408,2652,134092
"1481","El Paso County, TX","48141",0,0,"2021/05",28,"05","2021","El Paso County","Texas",527408,2716,136106
"1482","El Paso County, TX","48141",0,0,"2021/06",25,"06","2021","El Paso County","Texas",527408,2739,136622
"1483","El Paso County, TX","48141",0,0,"2021/07",34,"07","2021","El Paso County","Texas",527408,2758,138153
"1484","El Paso County, TX","48141",0,0,"2021/08",26,"08","2021","El Paso County","Texas",527408,2784,141949
"1485","El Paso County, TX","48141",0,0,"2021/09",24,"09","2021","El Paso County","Texas",527408,2826,144997
"1486","El Paso County, TX","48141",478401,414098,"2021/10",32,"10","2021","El Paso County","Texas",527408,2876,149520
"1487","El Paso County, TX","48141",493120,422085,"2021/11",36,"11","2021","El Paso County","Texas",527408,2948,160304
"1488","El Paso County, TX","48141",511204,430980,"2021/12",36,"12","2021","El Paso County","Texas",527408,3136,167363
"1489","Erie County, NY","36029",0,0,"2018/01",43,"01","2018","Erie County","New York",568367,0,0
"1490","Erie County, NY","36029",0,0,"2018/02",48,"02","2018","Erie County","New York",568367,0,0
"1491","Erie County, NY","36029",0,0,"2018/03",41,"03","2018","Erie County","New York",568367,0,0
"1492","Erie County, NY","36029",0,0,"2018/04",41,"04","2018","Erie County","New York",568367,0,0
"1493","Erie County, NY","36029",0,0,"2018/05",47,"05","2018","Erie County","New York",568367,0,0
"1494","Erie County, NY","36029",0,0,"2018/06",42,"06","2018","Erie County","New York",568367,0,0
"1495","Erie County, NY","36029",0,0,"2018/07",54,"07","2018","Erie County","New York",568367,0,0
"1496","Erie County, NY","36029",0,0,"2018/08",52,"08","2018","Erie County","New York",568367,0,0
"1497","Erie County, NY","36029",0,0,"2018/09",41,"09","2018","Erie County","New York",568367,0,0
"1498","Erie County, NY","36029",0,0,"2018/10",49,"10","2018","Erie County","New York",568367,0,0
"1499","Erie County, NY","36029",0,0,"2018/11",45,"11","2018","Erie County","New York",568367,0,0
"1500","Erie County, NY","36029",0,0,"2018/12",39,"12","2018","Erie County","New York",568367,0,0
"1501","Erie County, NY","36029",0,0,"2019/01",54,"01","2019","Erie County","New York",564494,0,0
"1502","Erie County, NY","36029",0,0,"2019/02",48,"02","2019","Erie County","New York",564494,0,0
"1503","Erie County, NY","36029",0,0,"2019/03",51,"03","2019","Erie County","New York",564494,0,0
"1504","Erie County, NY","36029",0,0,"2019/04",39,"04","2019","Erie County","New York",564494,0,0
"1505","Erie County, NY","36029",0,0,"2019/05",39,"05","2019","Erie County","New York",564494,0,0
"1506","Erie County, NY","36029",0,0,"2019/06",28,"06","2019","Erie County","New York",564494,0,0
"1507","Erie County, NY","36029",0,0,"2019/07",49,"07","2019","Erie County","New York",564494,0,0
"1508","Erie County, NY","36029",0,0,"2019/08",41,"08","2019","Erie County","New York",564494,0,0
"1509","Erie County, NY","36029",0,0,"2019/09",31,"09","2019","Erie County","New York",564494,0,0
"1510","Erie County, NY","36029",0,0,"2019/10",55,"10","2019","Erie County","New York",564494,0,0
"1511","Erie County, NY","36029",0,0,"2019/11",54,"11","2019","Erie County","New York",564494,0,0
"1512","Erie County, NY","36029",0,0,"2019/12",43,"12","2019","Erie County","New York",564494,0,0
"1513","Erie County, NY","36029",0,0,"2020/01",43,"01","2020","Erie County","New York",584545,0,0
"1514","Erie County, NY","36029",0,0,"2020/02",41,"02","2020","Erie County","New York",584545,0,0
"1515","Erie County, NY","36029",0,0,"2020/03",41,"03","2020","Erie County","New York",584545,8,438
"1516","Erie County, NY","36029",0,0,"2020/04",46,"04","2020","Erie County","New York",584545,227,3319
"1517","Erie County, NY","36029",0,0,"2020/05",44,"05","2020","Erie County","New York",584545,521,6070
"1518","Erie County, NY","36029",0,0,"2020/06",50,"06","2020","Erie County","New York",584545,596,7292
"1519","Erie County, NY","36029",0,0,"2020/07",38,"07","2020","Erie County","New York",584545,621,8492
"1520","Erie County, NY","36029",0,0,"2020/08",44,"08","2020","Erie County","New York",584545,606,9872
"1521","Erie County, NY","36029",0,0,"2020/09",41,"09","2020","Erie County","New York",584545,625,11500
"1522","Erie County, NY","36029",0,0,"2020/10",40,"10","2020","Erie County","New York",584545,654,13413
"1523","Erie County, NY","36029",0,0,"2020/11",58,"11","2020","Erie County","New York",584545,816,25427
"1524","Erie County, NY","36029",0,0,"2020/12",62,"12","2020","Erie County","New York",584545,1194,41252
"1525","Erie County, NY","36029",46064,15570,"2021/01",39,"01","2021","Erie County","New York",580671,1461,57406
"1526","Erie County, NY","36029",64678,43803,"2021/02",52,"02","2021","Erie County","New York",580671,1601,65215
"1527","Erie County, NY","36029",169049,87629,"2021/03",50,"03","2021","Erie County","New York",580671,1654,73990
"1528","Erie County, NY","36029",295921,208956,"2021/04",32,"04","2021","Erie County","New York",580671,1749,86167
"1529","Erie County, NY","36029",341275,298811,"2021/05",45,"05","2021","Erie County","New York",580671,1793,89289
"1530","Erie County, NY","36029",361755,334840,"2021/06",44,"06","2021","Erie County","New York",580671,1812,89668
"1531","Erie County, NY","36029",376624,352453,"2021/07",53,"07","2021","Erie County","New York",580671,1814,90689
"1532","Erie County, NY","36029",391676,364372,"2021/08",50,"08","2021","Erie County","New York",580671,1846,94572
"1533","Erie County, NY","36029",409095,378393,"2021/09",53,"09","2021","Erie County","New York",580671,1900,101007
"1534","Erie County, NY","36029",419845,392764,"2021/10",41,"10","2021","Erie County","New York",580671,1970,109322
"1535","Erie County, NY","36029",428144,400791,"2021/11",47,"11","2021","Erie County","New York",580671,2050,124803
"1536","Erie County, NY","36029",440146,409128,"2021/12",46,"12","2021","Erie County","New York",580671,2241,148889
"1537","Escambia County, FL","12033",0,0,"2018/01",22,"01","2018","Escambia County","Florida",196256,0,0
"1538","Escambia County, FL","12033",0,0,"2018/02",19,"02","2018","Escambia County","Florida",196256,0,0
"1539","Escambia County, FL","12033",0,0,"2018/03",22,"03","2018","Escambia County","Florida",196256,0,0
"1540","Escambia County, FL","12033",0,0,"2018/04",22,"04","2018","Escambia County","Florida",196256,0,0
"1541","Escambia County, FL","12033",0,0,"2018/05",20,"05","2018","Escambia County","Florida",196256,0,0
"1542","Escambia County, FL","12033",0,0,"2018/06",16,"06","2018","Escambia County","Florida",196256,0,0
"1543","Escambia County, FL","12033",0,0,"2018/07",22,"07","2018","Escambia County","Florida",196256,0,0
"1544","Escambia County, FL","12033",0,0,"2018/08",21,"08","2018","Escambia County","Florida",196256,0,0
"1545","Escambia County, FL","12033",0,0,"2018/09",12,"09","2018","Escambia County","Florida",196256,0,0
"1546","Escambia County, FL","12033",0,0,"2018/10",17,"10","2018","Escambia County","Florida",196256,0,0
"1547","Escambia County, FL","12033",0,0,"2018/11",23,"11","2018","Escambia County","Florida",196256,0,0
"1548","Escambia County, FL","12033",0,0,"2018/12",18,"12","2018","Escambia County","Florida",196256,0,0
"1549","Escambia County, FL","12033",0,0,"2019/01",14,"01","2019","Escambia County","Florida",197514,0,0
"1550","Escambia County, FL","12033",0,0,"2019/02",15,"02","2019","Escambia County","Florida",197514,0,0
"1551","Escambia County, FL","12033",0,0,"2019/03",10,"03","2019","Escambia County","Florida",197514,0,0
"1552","Escambia County, FL","12033",0,0,"2019/04",28,"04","2019","Escambia County","Florida",197514,0,0
"1553","Escambia County, FL","12033",0,0,"2019/05",30,"05","2019","Escambia County","Florida",197514,0,0
"1554","Escambia County, FL","12033",0,0,"2019/06",15,"06","2019","Escambia County","Florida",197514,0,0
"1555","Escambia County, FL","12033",0,0,"2019/07",23,"07","2019","Escambia County","Florida",197514,0,0
"1556","Escambia County, FL","12033",0,0,"2019/08",24,"08","2019","Escambia County","Florida",197514,0,0
"1557","Escambia County, FL","12033",0,0,"2019/09",16,"09","2019","Escambia County","Florida",197514,0,0
"1558","Escambia County, FL","12033",0,0,"2019/10",17,"10","2019","Escambia County","Florida",197514,0,0
"1559","Escambia County, FL","12033",0,0,"2019/11",24,"11","2019","Escambia County","Florida",197514,0,0
"1560","Escambia County, FL","12033",0,0,"2019/12",32,"12","2019","Escambia County","Florida",197514,0,0
"1561","Escambia County, FL","12033",0,0,"2020/01",17,"01","2020","Escambia County","Florida",199485,0,0
"1562","Escambia County, FL","12033",0,0,"2020/02",22,"02","2020","Escambia County","Florida",199485,0,0
"1563","Escambia County, FL","12033",0,0,"2020/03",27,"03","2020","Escambia County","Florida",199485,0,94
"1564","Escambia County, FL","12033",0,0,"2020/04",10,"04","2020","Escambia County","Florida",199485,11,506
"1565","Escambia County, FL","12033",0,0,"2020/05",18,"05","2020","Escambia County","Florida",199485,33,815
"1566","Escambia County, FL","12033",0,0,"2020/06",29,"06","2020","Escambia County","Florida",199485,45,1952
"1567","Escambia County, FL","12033",0,0,"2020/07",21,"07","2020","Escambia County","Florida",199485,95,7738
"1568","Escambia County, FL","12033",0,0,"2020/08",19,"08","2020","Escambia County","Florida",199485,186,11183
"1569","Escambia County, FL","12033",0,0,"2020/09",23,"09","2020","Escambia County","Florida",199485,235,12353
"1570","Escambia County, FL","12033",0,0,"2020/10",23,"10","2020","Escambia County","Florida",199485,272,13642
"1571","Escambia County, FL","12033",0,0,"2020/11",16,"11","2020","Escambia County","Florida",199485,305,16729
"1572","Escambia County, FL","12033",0,0,"2020/12",24,"12","2020","Escambia County","Florida",199485,373,22349
"1573","Escambia County, FL","12033",10441,2924,"2021/01",18,"01","2021","Escambia County","Florida",198638,528,30942
"1574","Escambia County, FL","12033",16232,8707,"2021/02",21,"02","2021","Escambia County","Florida",198638,629,33681
"1575","Escambia County, FL","12033",41088,20364,"2021/03",23,"03","2021","Escambia County","Florida",198638,664,34845
"1576","Escambia County, FL","12033",64502,43214,"2021/04",32,"04","2021","Escambia County","Florida",198638,678,35929
"1577","Escambia County, FL","12033",75326,62053,"2021/05",25,"05","2021","Escambia County","Florida",198638,700,36590
"1578","Escambia County, FL","12033",81928,70419,"2021/06",24,"06","2021","Escambia County","Florida",198638,706,33139
"1579","Escambia County, FL","12033",89290,75183,"2021/07",20,"07","2021","Escambia County","Florida",198638,706,36240
"1580","Escambia County, FL","12033",104253,83607,"2021/08",28,"08","2021","Escambia County","Florida",198638,706,45904
"1581","Escambia County, FL","12033",112957,94909,"2021/09",22,"09","2021","Escambia County","Florida",198638,945,52171
"1582","Escambia County, FL","12033",118660,101610,"2021/10",28,"10","2021","Escambia County","Florida",198638,1081,53639
"1583","Escambia County, FL","12033",123180,106519,"2021/11",24,"11","2021","Escambia County","Florida",198638,1083,54028
"1584","Escambia County, FL","12033",127640,109695,"2021/12",22,"12","2021","Escambia County","Florida",198638,1107,57127
"1585","Essex County, MA","25009",0,0,"2018/01",26,"01","2018","Essex County","Massachusetts",486055,0,0
