Notes	Census Region	Census Region Code	State	State Code	Month	Month Code	Deaths	Population	Crude Rate
	Census Region 3: South	CENS-R3	West Virginia	54	"Feb., 2018"	2018/02	566	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Mar., 2018"	2018/03	564	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Apr., 2018"	2018/04	547	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"May, 2018"	2018/05	580	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jun., 2018"	2018/06	550	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jul., 2018"	2018/07	529	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Aug., 2018"	2018/08	539	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Sep., 2018"	2018/09	546	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Oct., 2018"	2018/10	566	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Nov., 2018"	2018/11	525	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Dec., 2018"	2018/12	620	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jan., 2019"	2019/01	567	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Feb., 2019"	2019/02	508	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Mar., 2019"	2019/03	613	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Apr., 2019"	2019/04	566	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"May, 2019"	2019/05	580	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jun., 2019"	2019/06	578	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jul., 2019"	2019/07	534	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Aug., 2019"	2019/08	534	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Sep., 2019"	2019/09	526	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Oct., 2019"	2019/10	565	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Nov., 2019"	2019/11	544	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Dec., 2019"	2019/12	575	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jan., 2020"	2020/01	606	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Feb., 2020"	2020/02	556	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Mar., 2020"	2020/03	621	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Apr., 2020"	2020/04	586	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"May, 2020"	2020/05	659	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jun., 2020"	2020/06	581	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jul., 2020"	2020/07	635	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Aug., 2020"	2020/08	618	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Sep., 2020"	2020/09	605	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Oct., 2020"	2020/10	615	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Nov., 2020"	2020/11	668	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Dec., 2020"	2020/12	810	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jan., 2021 "	2021/01	840	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Feb., 2021 "	2021/02	616	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Mar., 2021 "	2021/03	734	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Apr., 2021 "	2021/04	714	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"May, 2021 "	2021/05	633	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jun., 2021 "	2021/06	611	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Jul., 2021 "	2021/07	620	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Aug., 2021 "	2021/08	763	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Sep., 2021 "	2021/09	981	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Oct., 2021 "	2021/10	956	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Nov., 2021 "	2021/11	801	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	West Virginia	54	"Dec., 2021 "	2021/12	815	Not Applicable	Not Applicable
Total	Census Region 3: South	CENS-R3	West Virginia	54			30127	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jan., 2018"	2018/01	1675	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Feb., 2018"	2018/02	1305	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Mar., 2018"	2018/03	1410	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Apr., 2018"	2018/04	1300	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"May, 2018"	2018/05	1276	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jun., 2018"	2018/06	1317	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jul., 2018"	2018/07	1361	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Aug., 2018"	2018/08	1261	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Sep., 2018"	2018/09	1245	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Oct., 2018"	2018/10	1277	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Nov., 2018"	2018/11	1327	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Dec., 2018"	2018/12	1411	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jan., 2019"	2019/01	1401	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Feb., 2019"	2019/02	1237	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Mar., 2019"	2019/03	1364	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Apr., 2019"	2019/04	1326	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"May, 2019"	2019/05	1383	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jun., 2019"	2019/06	1297	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jul., 2019"	2019/07	1304	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Aug., 2019"	2019/08	1325	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Sep., 2019"	2019/09	1273	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Oct., 2019"	2019/10	1314	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Nov., 2019"	2019/11	1301	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Dec., 2019"	2019/12	1386	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jan., 2020"	2020/01	1408	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Feb., 2020"	2020/02	1427	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Mar., 2020"	2020/03	1483	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Apr., 2020"	2020/04	1476	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"May, 2020"	2020/05	1590	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jun., 2020"	2020/06	1595	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jul., 2020"	2020/07	1786	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Aug., 2020"	2020/08	1762	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Sep., 2020"	2020/09	1542	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Oct., 2020"	2020/10	1525	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Nov., 2020"	2020/11	1653	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Dec., 2020"	2020/12	1932	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jan., 2021 "	2021/01	2248	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Feb., 2021 "	2021/02	1639	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Mar., 2021 "	2021/03	1602	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Apr., 2021 "	2021/04	1626	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"May, 2021 "	2021/05	1607	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jun., 2021 "	2021/06	1534	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Jul., 2021 "	2021/07	1658	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Aug., 2021 "	2021/08	2505	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Sep., 2021 "	2021/09	2606	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Oct., 2021 "	2021/10	1929	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Nov., 2021 "	2021/11	1557	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Alabama	1	"Dec., 2021 "	2021/12	1698	Not Applicable	Not Applicable
Total	Census Region 3: South	CENS-R3	Alabama	1			73464	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jan., 2018"	2018/01	1418	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Feb., 2018"	2018/02	1176	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Mar., 2018"	2018/03	1278	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Apr., 2018"	2018/04	1212	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"May, 2018"	2018/05	1246	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jun., 2018"	2018/06	1166	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jul., 2018"	2018/07	1184	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Aug., 2018"	2018/08	1193	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Sep., 2018"	2018/09	1167	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Oct., 2018"	2018/10	1207	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Nov., 2018"	2018/11	1235	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Dec., 2018"	2018/12	1215	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jan., 2019"	2019/01	1314	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Feb., 2019"	2019/02	1172	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Mar., 2019"	2019/03	1237	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Apr., 2019"	2019/04	1255	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"May, 2019"	2019/05	1186	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jun., 2019"	2019/06	1194	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jul., 2019"	2019/07	1214	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Aug., 2019"	2019/08	1149	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Sep., 2019"	2019/09	1195	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Oct., 2019"	2019/10	1183	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Nov., 2019"	2019/11	1189	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Dec., 2019"	2019/12	1332	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jan., 2020"	2020/01	1304	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Feb., 2020"	2020/02	1283	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Mar., 2020"	2020/03	1344	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Apr., 2020"	2020/04	1328	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"May, 2020"	2020/05	1469	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jun., 2020"	2020/06	1357	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jul., 2020"	2020/07	1450	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Aug., 2020"	2020/08	1501	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Sep., 2020"	2020/09	1352	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Oct., 2020"	2020/10	1506	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Nov., 2020"	2020/11	1483	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Dec., 2020"	2020/12	1737	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jan., 2021 "	2021/01	1615	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Feb., 2021 "	2021/02	1388	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Mar., 2021 "	2021/03	1504	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Apr., 2021 "	2021/04	1497	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"May, 2021 "	2021/05	1510	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jun., 2021 "	2021/06	1484	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Jul., 2021 "	2021/07	1457	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Aug., 2021 "	2021/08	1769	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Sep., 2021 "	2021/09	2176	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Oct., 2021 "	2021/10	1784	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Nov., 2021 "	2021/11	1565	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Kentucky	21	"Dec., 2021 "	2021/12	1781	Not Applicable	Not Applicable
Total	Census Region 3: South	CENS-R3	Kentucky	21			65961	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jan., 2018"	2018/01	1019	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Feb., 2018"	2018/02	811	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Mar., 2018"	2018/03	908	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Apr., 2018"	2018/04	824	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"May, 2018"	2018/05	795	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jun., 2018"	2018/06	817	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jul., 2018"	2018/07	832	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Aug., 2018"	2018/08	847	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Sep., 2018"	2018/09	796	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Oct., 2018"	2018/10	853	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Nov., 2018"	2018/11	856	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Dec., 2018"	2018/12	853	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jan., 2019"	2019/01	928	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Feb., 2019"	2019/02	829	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Mar., 2019"	2019/03	897	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Apr., 2019"	2019/04	833	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"May, 2019"	2019/05	897	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jun., 2019"	2019/06	819	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jul., 2019"	2019/07	908	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Aug., 2019"	2019/08	860	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Sep., 2019"	2019/09	824	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Oct., 2019"	2019/10	811	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Nov., 2019"	2019/11	820	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Dec., 2019"	2019/12	919	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jan., 2020"	2020/01	885	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Feb., 2020"	2020/02	880	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Mar., 2020"	2020/03	992	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Apr., 2020"	2020/04	975	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"May, 2020"	2020/05	1106	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jun., 2020"	2020/06	1026	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jul., 2020"	2020/07	1226	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Aug., 2020"	2020/08	1258	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Sep., 2020"	2020/09	1006	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Oct., 2020"	2020/10	1028	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Nov., 2020"	2020/11	1114	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Dec., 2020"	2020/12	1254	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jan., 2021 "	2021/01	1293	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Feb., 2021 "	2021/02	1123	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Mar., 2021 "	2021/03	1038	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Apr., 2021 "	2021/04	988	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"May, 2021 "	2021/05	1097	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jun., 2021 "	2021/06	946	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Jul., 2021 "	2021/07	1132	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Aug., 2021 "	2021/08	1645	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Mississippi	28	"Sep., 2021 "	2021/09	1482	Not Applicable	Not Applicable
